5429026	04792596	3	100	UNK	LIF		A
5429071	02739967	3	080	UNK	LIF		A
5429094	04049741	2	110	UNK	LIF		A
5429284	06451455	3	075	UNK	LIF		A
5429432	06451698	3	UNK	UNK	LIF		A
5430086	02535157	2	080	UNK	LIF		A
5430188	04139428	N	100	D	LIF		A
5430239	01567444	N	075	D	LIF		A
5430371	04298256	2	085	UNK	LIF		A
5430507	04121341	N	090	D	LIF		Q
5430531	05858161	2	130	UNK	LIF		Q
5430687	03384019	3	UNK	UNK	LIF		A
5430719	06014894	2	105	D	LIF		A
5430758	04792490	N	105	UNK	LIF		A
5430790	06349393	2	UNK	UNK	LIF		A
5430802	05047998	3	UNK	UNK	LIF		A
5430941	02286529	3	120	UNK	LIF		A
5430976	05865956	3	UNK	UNK	LIF		A
5430986	06344120	2	095	D	LIF		A
5431087	02561857	2	110	UNK	LIF		A
5431096	06046323	2	UNK	UNK	LIF		Q
5431103	05611630	2	090	UNK	LIF		A
5431245	06452859	2	070	UNK	LIF		A
5431345	06452989	2	UNK	UNK	LIF		A
5431350	06452995	2	UNK	UNK	LIF		A
5431358	06453006	3	100	UNK	LIF		Q
5431431	06453097	3	095	UNK	LIF		A
5431766	04793062	N	100	UNK	LIF		A
5431867	05321795	3	115	UNK	LIF		Q
5431870	04793117	3	120	UNK	LIF		A
5431912	06253068	2	115	D	LIF		A
5432015	05854999	3	UNK	UNK	LIF		Q
5432031	05009288	1	115	UNK	LIF		A
5432079	04068909	2	100	UNK	LIF		A
5432082	06091864	N	UNK	UNK	LIF		A
5432099	05026449	2	UNK	UNK	LIF		A
5432109	03115192	2	UNK	UNK	LIF		A
5432140	05716086	3	110	UNK	LIF		A
5432179	05566008	3	080	D	LIF		A
5432245	04772404	N	090	D	LIF		Q
5432255	02758122	2	105	D	LIF		A
5432355	06453130	2	100	UNK	LIF		A
5432392	06453198	3	UNK	UNK	LIF		A
5432403	06453225	2	105	UNK	LIF		A
5432418	06453247	N	130	UNK	LIF		A
5432763	05158261	1	085	D	LIF		A
5432778	02651707	2	UNK	UNK	LIF		A
5432786	04757113	3	120	UNK	LIF		Q
5432789	04317949	N	UNK	UNK	LIF		A
5432812	06246979	2	UNK	UNK	LIF		A
5432815	04793203	3	090	UNK	LIF		A
5432816	06183828	2	105	D	LIF		A
5432822	05121880	2	UNK	UNK	LIF		A
5432824	04146104	1	UNK	UNK	LIF		Q
5432825	06090145	2	095	UNK	LIF		A
5432830	01688138	1	UNK	UNK	LIF		Q
5432833	04620973	2	110	UNK	LIF		A
5432834	04230572	2	100	UNK	LIF		A
5432850	04297644	3	075	UNK	LIF		A
5432853	01491626	N	080	D	LIF		A
5432854	02538883	2	UNK	UNK	LIF		A
5432862	02662630	2	UNK	UNK	LIF		Q
5432865	04593936	2	110	D	LIF		A
5432869	02557445	N	130	D	LIF		A
5432897	05069309	N	UNK	UNK	LIF		A
5432907	03992077	3	090	D	LIF		Q
5432912	02515884	N	070	EE	LIF		A
5432914	06309890	3	100	UNK	LIF		A
5432916	04486856	2	100	UNK	LIF		A
5432925	05720583	2	100	UNK	LIF		Q
5432940	03367608	N	070	D	LIF		Q
5432955	06219273	2	110	D	DTE	2022-07-06 00:00:00.0000000	A
5432992	05474974	2	115	D	LIF		A
5433048	03770064	3	100	DD	LIF		A
5433070	05207605	3	100	UNK	LIF		A
5433079	04250602	N	095	UNK	LIF		A
5433096	02212120	1	100	UNK	LIF		A
5433099	03421016	2	100	DD	LIF		A
5433113	05416751	N	090	UNK	LIF		Q
5433132	05418408	2	UNK	UNK	LIF		Q
5433207	05317843	N	120	UNK	LIF		A
5433361	04784885	2	095	UNK	LIF		A
5433413	03555356	2	105	UNK	LIF		A
5433482	05125499	N	120	UNK	LIF		A
5433492	01954737	1	UNK	UNK	LIF		A
5433584	06314018	2	UNK	UNK	LIF		A
5433724	02041565	N	100	UNK	LIF		A
5433730	01591180	3	080	B	LIF		A
5433736	01483178	N	090	UNK	LIF		Q
5433740	02687239	1	070	UNK	LIF		Q
5433760	02024369	3	080	UNK	LIF		A
5433763	03252512	N	120	UNK	LIF		A
5433773	04312344	1	120	UNK	LIF		Q
5433792	06240351	N	100	UNK	LIF		A
5433798	05283638	N	110	UNK	LIF		A
5433801	05216662	N	070	D	LIF		A
5433896	01483039	N	075	UNK	LIF		Q
5433906	05358934	2	130	UNK	LIF		A
5433909	03527245	2	100	D	LIF		A
5433921	05780056	3	100	UNK	LIF		A
5433977	06410173	N	150	UNK	LIF		A
5433997	04713485	N	100	D	LIF		Q
5434030	03140408	N	120	UNK	LIF		Q
5434062	06106117	3	095	B	DTE	2035-10-31 00:00:00.0000000	A
5434084	01563609	2	095	UNK	LIF		Q
5434085	04771261	3	130	D	LIF		A
5434108	05062899	N	100	UNK	LIF		A
5434120	02514154	N	120	UNK	LIF		Q
5434136	03337912	N	090	D	LIF		A
5434150	05045184	2	080	UNK	LIF		A
5434181	05142254	N	100	D	LIF		Q
5434191	05324022	N	090	UNK	LIF		A
5434202	05835577	N	100	UNK	LIF		Q
5434207	06186115	N	080	EE	LIF		Q
5434233	05666816	2	080	UNK	LIF		A
5434275	05771621	1	UNK	UNK	LIF		A
5434279	04499148	2	090	UNK	LIF		Q
5434301	04355492	2	070	UNK	LIF		A
5434428	04238505	3	110	UNK	LIF		A
5434443	04427014	N	110	D	DTE	2008-10-14 00:00:00.0000000	A
5434454	04434016	3	090	UNK	LIF		A
5434476	06001768	2	085	E	LIF		A
5434502	06453731	3	UNK	UNK	LIF		Q
5434510	06453748	N	UNK	UNK	LIF		A
5434630	06453929	3	080	D	DTE	2025-06-20 00:00:00.0000000	A
5434658	06453966	3	UNK	UNK	LIF		A
5434913	06454393	3	085	UNK	LIF		A
5434944	06454446	3	UNK	UNK	LIF		A
5435103	06148508	2	UNK	UNK	LIF		A
5435117	04089114	2	UNK	UNK	LIF		A
5435118	03529612	3	100	D	LIF		A
5435159	06170814	3	110	UNK	LIF		A
5435167	03550025	1	115	UNK	LIF		A
5435187	06454532	3	UNK	UNK	LIF		A
5435402	06454898	2	UNK	UNK	LIF		A
5435631	06291429	3	UNK	UNK	LIF		A
5436137	06455409	2	UNK	UNK	LIF		A
5436246	06332380	2	120	UNK	LIF		A
5436354	02606191	1	100	UNK	LIF		A
5436362	04415603	1	120	UNK	LIF		A
5436364	05371965	N	090	UNK	LIF		A
5436374	03899447	N	105	UNK	LIF		A
5436387	04636704	2	070	UNK	LIF		Q
5436410	04661361	N	085	UNK	LIF		A
5436411	06237783	3	080	UNK	LIF		A
5436420	04793357	3	070	UNK	LIF		Q
5436424	02351941	3	UNK	UNK	LIF		A
5436430	04433083	2	110	UNK	LIF		A
5436445	01221634	2	060	UNK	LIF		A
5436477	06124336	2	100	UNK	LIF		Q
5436543	02882157	N	130	D	LIF		A
5436592	02855382	N	120	E	LIF		A
5436594	05390557	N	090	D	LIF		A
5436603	04688784	3	105	UNK	LIF		A
5436849	01447904	1	UNK	UNK	LIF		A
5436851	04760035	3	110	D	LIF		A
5436925	06451893	3	UNK	UNK	LIF		Q
5436946	06344841	3	095	UNK	LIF		A
5437072	04769893	N	085	D	LIF		A
5437078	05085653	3	110	UNK	LIF		Q
5437121	05366642	1	105	D	LIF		A
5437661	01711083	3	080	D	LIF		A
5437666	04788933	N	095	D	LIF		Q
5437687	05912333	N	085	UNK	LIF		A
5437691	05032566	3	UNK	UNK	LIF		A
5437693	05281150	N	105	UNK	LIF		A
5437696	02215156	3	095	UNK	LIF		A
5437704	05181367	N	105	UNK	LIF		A
5437741	02575382	2	110	D	LIF		A
5437748	05126258	2	110	UNK	LIF		Q
5437751	04561205	3	110	D	LIF		A
5437757	04425338	3	UNK	UNK	LIF		Q
5437777	05591606	3	100	D	DTE	2017-01-29 00:00:00.0000000	Q
5437782	05186738	N	110	UNK	LIF		A
5437794	06088566	3	080	UNK	LIF		A
5437830	03149648	N	080	D	LIF		Q
5437930	02935012	3	UNK	UNK	LIF		Q
5438028	02201394	3	080	UNK	LIF		A
5438034	05762546	1	110	UNK	LIF		Q
5438054	04256212	2	095	D	LIF		Q
5438117	03080257	3	UNK	UNK	LIF		A
5438245	06455761	N	110	UNK	LIF		A
5438255	06455778	2	110	UNK	LIF		A
5438619	01091826	2	UNK	UNK	DTE	2010-05-15 00:00:00.0000000	A
5438625	04782052	3	120	UNK	LIF		A
5438656	05545424	2	105	D	LIF		A
5438682	04316332	2	UNK	UNK	LIF		A
5438698	03434151	3	UNK	UNK	LIF		A
5438702	03138393	1	UNK	UNK	LIF		A
5438714	04786684	2	120	D	LIF		A
5438724	04072147	2	070	UNK	LIF		A
5438728	04719555	1	090	D	LIF		A
5438736	06231874	3	090	UNK	LIF		A
5438758	05782036	3	125	UNK	LIF		A
5438784	06063098	2	075	B	LIF		Q
5438790	05562160	3	105	D	LIF		Q
5438791	06209667	N	095	D	LIF		A
5438816	06013228	2	075	UNK	LIF		A
5438834	04665445	2	100	D	LIF		A
5438914	03034150	N	095	UNK	LIF		A
5439000	03738779	1	090	UNK	LIF		A
5439012	04769662	3	100	D	LIF		A
5439127	06145129	3	130	UNK	LIF		A
5439163	04576587	2	110	UNK	LIF		A
5439244	02879462	3	085	UNK	LIF		A
5439323	05168196	3	100	D	LIF		A
5439335	03187957	2	UNK	UNK	LIF		Q
5439366	06455943	2	095	UNK	DTE	2030-10-07 00:00:00.0000000	A
5439481	06456136	2	105	UNK	LIF		A
5439518	06456200	2	UNK	UNK	LIF		A
5439775	06456594	3	UNK	UNK	LIF		A
5440107	06368470	3	UNK	UNK	LIF		Q
5440344	05714162	1	UNK	UNK	LIF		Q
5440399	06327945	2	100	UNK	LIF		A
5440556	06083841	2	UNK	UNK	LIF		Q
5440589	02944323	3	100	UNK	LIF		A
5440613	01578620	2	090	UNK	LIF		A
5440619	03945196	2	110	UNK	LIF		A
5440712	05130863	3	UNK	UNK	LIF		Q
5440760	02002097	2	080	D	LIF		A
5440765	04473490	3	UNK	UNK	LIF		A
5440832	06089527	N	095	D	LIF		A
5440845	03602092	2	UNK	UNK	LIF		A
5440903	02661594	3	090	E	LIF		A
5440905	02605594	1	115	EE	LIF		Q
5440906	04593974	N	090	D	LIF		A
5441275	06457204	3	050	UNK	LIF		A
5441544	06457492	N	UNK	UNK	LIF		A
5441552	06457510	2	110	UNK	LIF		A
5441768	06457889	2	095	UNK	LIF		A
5441781	05656438	N	070	UNK	LIF		A
5442009	01136967	3	UNK	UNK	LIF		Q
5442234	06037972	2	100	UNK	DTE	2038-04-05 00:00:00.0000000	A
5442250	06073727	2	100	D	LIF		A
5442486	02825064	N	100	D	LIF		A
5442568	05830713	N	085	UNK	LIF		A
5442641	06457956	2	120	UNK	LIF		A
5442887	06458401	2	090	UNK	LIF		A
5443129	06458818	3	UNK	UNK	LIF		A
5443222	06458984	3	100	D	LIF		A
5443479	04792437	N	100	UNK	LIF		Q
5443488	05382601	2	UNK	UNK	LIF		A
5443525	03998657	2	095	UNK	DTE	2027-10-18 00:00:00.0000000	A
5443538	04490105	2	UNK	UNK	LIF		A
5443614	05644661	3	130	UNK	LIF		A
5443622	06400849	3	100	UNK	LIF		Q
5443676	00618988	N	090	D	LIF		Q
5443995	02173679	1	105	UNK	LIF		Q
5444172	05414683	N	075	D	LIF		A
5444173	06124746	N	UNK	UNK	LIF		A
5444175	05163396	N	110	D	LIF		A
5444176	05317649	N	095	D	LIF		A
5444186	05713654	N	090	UNK	LIF		A
5444500	06459899	2	110	UNK	LIF		A
5444729	04793582	2	095	UNK	DTE	2029-11-02 00:00:00.0000000	A
5444898	03592738	3	100	UNK	LIF		A
5444927	04793232	3	UNK	UNK	LIF		Q
5445025	06182932	3	100	UNK	LIF		A
5445126	06387879	2	055	UNK	LIF		A
5445239	03927406	3	085	UNK	LIF		A
5445487	04620887	2	090	UNK	LIF		A
5445668	06460294	N	UNK	UNK	LIF		A
5445961	06317553	2	115	UNK	LIF		Q
5446073	06379693	2	UNK	UNK	LIF		Q
5446093	04388314	2	085	BB	LIF		A
5446176	05886448	2	100	UNK	LIF		Q
5446213	05471072	2	085	UNK	LIF		Q
5446227	03057499	2	115	UNK	LIF		A
5446262	02712783	2	UNK	UNK	LIF		A
5446538	05687447	N	UNK	UNK	DTE	2011-01-22 00:00:00.0000000	A
5446683	06460876	2	UNK	UNK	DTE	2024-05-15 00:00:00.0000000	A
5446781	06461030	2	100	UNK	LIF		A
5447296	06172500	2	120	EE	LIF		A
5447328	02180297	3	080	UNK	LIF		A
5447452	06367013	2	UNK	UNK	LIF		A
5447486	02791411	3	075	UNK	LIF		A
5447598	04182127	3	UNK	UNK	LIF		A
5447715	06264347	3	110	D	LIF		A
5447828	05932197	2	100	D	LIF		A
5447888	05487091	3	UNK	UNK	LIF		Q
5447956	05196187	3	080	D	LIF		Q
5448058	06461193	3	100	UNK	LIF		A
5448075	06461222	3	UNK	UNK	LIF		A
5448082	06461230	N	UNK	UNK	LIF		A
5448134	06461310	3	105	UNK	LIF		A
5448385	06461716	N	095	D	LIF		A
5448603	03662318	2	080	UNK	LIF		A
5448608	05656229	N	110	UNK	LIF		A
5449071	02046574	1	095	UNK	LIF		Q
5449173	05573781	1	UNK	UNK	LIF		Q
5449215	03122470	3	UNK	UNK	LIF		A
5449283	04309663	2	110	UNK	LIF		A
5449317	05240238	2	110	UNK	LIF		A
5449337	05906969	2	UNK	UNK	LIF		A
5449355	05419917	2	UNK	UNK	LIF		A
5449375	05563813	3	095	D	LIF		A
5449404	04606221	3	120	UNK	LIF		A
5449430	05603916	2	100	UNK	LIF		A
5449589	06352904	3	100	UNK	LIF		A
5449602	01843250	2	110	UNK	LIF		A
5450171	06463238	3	115	UNK	LIF		Q
5450539	03345702	2	090	D	LIF		A
5450592	05018312	2	090	UNK	LIF		A
5450623	06083639	N	115	UNK	LIF		A
5450625	02831947	1	085	UNK	LIF		Q
5450626	04656035	N	080	D	LIF		A
5450659	04420187	2	110	D	LIF		A
5450686	02162922	3	UNK	UNK	LIF		A
5450722	05757932	3	120	UNK	LIF		A
5450759	06056791	2	110	UNK	LIF		Q
5450801	04675443	3	095	UNK	LIF		A
5450816	04793982	3	UNK	UNK	LIF		A
5450851	06460319	3	UNK	UNK	LIF		A
5450854	05770881	2	080	UNK	LIF		A
5450939	04533804	3	095	UNK	LIF		Q
5450949	05732228	2	UNK	UNK	LIF		A
5450958	04195170	2	110	UNK	LIF		A
5450990	04793439	N	090	E	LIF		Q
5451109	01928093	3	100	D	LIF		A
5451112	04714536	2	090	UNK	LIF		A
5451114	04636894	N	080	UNK	LIF		A
5451120	04081485	3	105	UNK	LIF		A
5451124	02193894	3	095	UNK	LIF		A
5451127	00824039	1	100	UNK	LIF		A
5451133	01529966	2	110	UNK	LIF		A
5451139	04792816	2	070	D	LIF		A
5451142	05811381	2	090	D	LIF		A
5451147	06012170	2	080	UNK	LIF		A
5451150	05786142	2	120	UNK	LIF		A
5451210	03985797	3	080	UNK	LIF		Q
5451265	06457050	3	115	UNK	LIF		A
5451438	06464147	3	110	UNK	LIF		A
5451622	06464545	N	095	UNK	LIF		A
5452163	06100118	2	085	UNK	LIF		A
5452252	06279920	N	105	UNK	LIF		A
5452258	06414200	2	110	UNK	DTE	2028-12-10 00:00:00.0000000	A
5452288	06033140	2	110	D	LIF		Q
5452451	01651335	N	095	E	LIF		A
5452465	03635513	N	120	E	LIF		A
5452468	05197456	N	095	UNK	LIF		A
5452560	04793758	3	085	UNK	LIF		A
5452577	02190544	2	085	UNK	LIF		A
5452731	06461462	3	130	UNK	LIF		A
5452740	04789904	3	120	D	LIF		A
5452760	09775473	N	085	UNK	LIF		A
5452767	06461881	2	UNK	UNK	LIF		Q
5453002	06465093	2	UNK	UNK	LIF		A
5453285	06305620	3	150	D	LIF		Q
5453425	05079727	2	090	BBB	LIF		A
5453619	06436878	3	070	UNK	LIF		A
5453627	03814545	2	UNK	UNK	LIF		A
5453633	05956020	2	075	UNK	LIF		A
5453655	04698122	2	125	UNK	LIF		Q
5453665	05624846	N	115	UNK	LIF		A
5453704	06315778	2	UNK	UNK	LIF		A
5453723	06441545	N	UNK	UNK	LIF		A
5453769	04791208	3	UNK	UNK	LIF		A
5453778	06016702	3	UNK	UNK	LIF		A
5453817	05673286	N	UNK	UNK	LIF		A
5453896	03743641	2	095	UNK	LIF		A
5453898	01607972	2	100	UNK	LIF		A
5453907	04098174	3	UNK	UNK	LIF		A
5453925	03682699	2	UNK	UNK	LIF		A
5453952	04062206	3	100	EE	LIF		A
5453964	01939293	2	UNK	UNK	LIF		A
5453965	01978446	1	100	EE	LIF		Q
5453967	06090942	1	105	UNK	LIF		A
5453970	02105325	2	105	EE	LIF		A
5453974	01147244	2	UNK	UNK	LIF		A
5453983	04144547	3	095	E	LIF		A
5453987	01715503	N	UNK	UNK	LIF		A
5453992	02748053	2	130	E	LIF		A
5453994	02354619	1	UNK	UNK	LIF		A
5453999	04508436	3	UNK	UNK	LIF		Q
5454001	02303728	3	130	UNK	LIF		A
5454004	02508549	2	115	UNK	LIF		A
5454005	04513406	3	085	UNK	LIF		A
5454006	01458263	2	UNK	UNK	LIF		A
5454007	02550872	2	UNK	UNK	LIF		A
5454010	03703863	3	095	UNK	LIF		A
5454011	04561943	3	UNK	UNK	LIF		A
5454012	02863912	2	085	UNK	LIF		Q
5454017	03286319	2	UNK	UNK	LIF		A
5454018	03731100	2	100	UNK	LIF		A
5454019	01313098	N	080	UNK	LIF		A
5454020	04104425	N	120	UNK	LIF		Q
5454021	04043808	N	080	UNK	LIF		A
5454026	05757114	2	UNK	UNK	LIF		A
5454028	02897971	2	085	UNK	LIF		A
5454029	02640441	2	UNK	UNK	LIF		A
5454031	04606512	2	100	UNK	LIF		A
5454034	02380824	2	110	D	LIF		A
5454036	06322461	N	080	UNK	LIF		Q
5454037	05072162	2	100	UNK	LIF		A
5454038	05758029	3	100	UNK	LIF		A
5454040	04451297	2	UNK	UNK	LIF		A
5454041	06407117	N	085	UNK	LIF		A
5454043	03537752	2	UNK	UNK	LIF		A
5454044	03093995	2	090	UNK	LIF		A
5454045	01354986	2	085	UNK	LIF		A
5454058	04793426	3	095	UNK	LIF		A
5454251	06465602	2	UNK	UNK	LIF		A
5454743	06466106	2	085	UNK	LIF		Q
5454959	06466460	2	090	UNK	LIF		A
5455007	06466541	3	150	AA	LIF		A
5455095	06466675	3	UNK	UNK	LIF		A
5455354	05886043	3	110	E	LIF		A
5455355	06057228	N	050	D	DTE	2009-08-21 00:00:00.0000000	A
5455504	05970916	2	075	UNK	LIF		A
5455765	03156200	3	120	D	LIF		A
5455874	06154045	3	070	E	LIF		A
5455896	05347316	3	095	UNK	LIF		A
5455899	06301884	3	100	UNK	LIF		A
5455957	05725241	2	070	D	LIF		A
5455960	04794038	2	100	UNK	LIF		Q
5456047	05746907	3	UNK	UNK	LIF		A
5456061	06421508	2	140	UNK	LIF		Q
5456144	02351875	2	130	UNK	LIF		A
5456288	06466909	2	UNK	UNK	DTE	2024-02-15 00:00:00.0000000	A
5456376	06467058	C	UNK	UNK	LIF		M
5456633	06467471	2	UNK	UNK	LIF		A
5456711	06467599	3	105	B	LIF		A
5456880	10114016	N	080	UNK	LIF		A
5456974	03235907	2	095	UNK	LIF		A
5457053	04552970	2	090	UNK	LIF		A
5457085	05595904	3	120	UNK	LIF		A
5457095	02616210	N	095	B	LIF		A
5457254	05877991	3	130	UNK	LIF		A
5457267	05820967	N	UNK	UNK	LIF		A
5457478	05977292	2	105	D	LIF		Q
5457495	06200628	2	100	UNK	LIF		A
5457496	05261812	N	085	UNK	LIF		A
5457517	05507639	2	UNK	UNK	LIF		A
5457538	03860375	3	080	E	LIF		A
5457552	06203236	2	100	UNK	DTE	2026-04-26 00:00:00.0000000	A
5457562	05455801	1	100	UNK	LIF		A
5457881	06468181	2	130	UNK	LIF		A
5458050	02879183	2	110	E	LIF		Q
5458056	01240229	2	UNK	UNK	LIF		A
5458057	05359583	3	100	UNK	LIF		A
5458059	04239559	2	085	D	LIF		A
5458062	02739583	1	UNK	UNK	LIF		A
5458063	03317327	1	110	UNK	LIF		A
5458065	04583578	N	090	UNK	LIF		A
5458070	04439740	1	085	UNK	LIF		A
5458074	03448522	2	080	UNK	DTE	2013-09-18 00:00:00.0000000	A
5458080	04395610	2	100	UNK	LIF		A
5458094	06425437	3	105	UNK	LIF		Q
5458166	03728947	1	120	D	LIF		A
5458196	06424882	2	080	D	LIF		A
5458361	06468246	3	105	E	DTE	2032-10-17 00:00:00.0000000	A
5458376	05943766	3	120	UNK	LIF		A
5458601	03717027	N	105	EE	LIF		A
5458618	03507692	C	075	UNK	LIF		A
5458653	03351219	2	085	UNK	LIF		A
5458664	06320653	3	120	UNK	DTE	2029-04-14 00:00:00.0000000	A
5458907	06468742	3	UNK	UNK	LIF		A
5459101	02467070	3	105	D	LIF		Q
5459115	03712349	2	095	UNK	LIF		A
5459124	04793996	2	UNK	UNK	LIF		A
5459128	03699231	2	UNK	UNK	LIF		A
5459137	06092019	3	100	UNK	LIF		A
5459175	06312892	2	095	UNK	LIF		A
5459183	05930578	N	070	UNK	LIF		A
5459209	02781774	1	085	UNK	LIF		Q
5459216	05339998	2	085	C	LIF		Q
5459225	04794060	2	130	UNK	LIF		A
5459240	05040585	3	100	B	DTE	2021-10-23 00:00:00.0000000	A
5459310	04239425	3	UNK	UNK	DTE	2022-05-01 00:00:00.0000000	A
5459404	06441135	2	085	UNK	LIF		A
5459522	03240186	3	085	UNK	LIF		Q
5459534	03921350	1	120	UNK	DTE	2017-05-18 00:00:00.0000000	A
5459575	06370791	2	100	D	LIF		A
5459594	01930605	3	090	UNK	LIF		A
5459716	05428008	2	130	UNK	LIF		A
5459832	06469065	1	UNK	UNK	DTE	2022-03-09 00:00:00.0000000	A
5459865	06469126	2	UNK	UNK	LIF		A
5460220	05657112	2	075	UNK	LIF		A
5460256	06369365	2	100	UNK	LIF		A
5460409	05137148	2	105	UNK	LIF		A
5460554	04271056	2	130	UNK	LIF		A
5460887	05432228	2	105	UNK	LIF		A
5461078	06469670	3	100	UNK	LIF		A
5461237	06469963	2	UNK	UNK	LIF		Q
5461475	06470159	N	110	UNK	LIF		A
5461951	02209796	3	105	UNK	LIF		A
5461958	00786013	1	UNK	UNK	DTE	2012-01-18 00:00:00.0000000	A
5462114	06135805	3	105	UNK	LIF		A
5462159	03190956	3	070	D	LIF		A
5462185	06261820	3	UNK	UNK	DTE	2035-10-01 00:00:00.0000000	A
5462279	06308813	3	110	UNK	LIF		A
5462287	05238499	3	110	EE	LIF		A
5462296	06080712	2	UNK	UNK	LIF		Q
5462303	04673869	3	095	D	LIF		A
5462308	05986357	N	UNK	UNK	LIF		A
5462370	05442445	2	100	D	LIF		A
5462698	06471515	3	UNK	UNK	LIF		A
5463047	06472237	2	105	UNK	LIF		A
5463243	06258608	3	085	UNK	LIF		Q
5463273	06303359	3	UNK	UNK	LIF		A
5463294	06251419	N	105	EE	LIF		Q
5463365	06138944	2	100	UNK	LIF		A
5463394	02260990	3	090	UNK	DTE	2003-06-12 00:00:00.0000000	A
5463405	04644200	N	100	EE	LIF		A
5463419	06445314	3	080	UNK	LIF		Q
5463452	03901977	3	UNK	UNK	LIF		Q
5463483	04072152	3	110	EEE	LIF		A
5463486	05280286	2	100	D	LIF		A
5463487	05922559	3	085	UNK	LIF		A
5463504	05027609	N	080	B	LIF		A
5463517	04115585	2	105	D	LIF		A
5463536	02942516	3	110	UNK	LIF		Q
5463631	04720638	N	105	UNK	LIF		A
5463932	06472793	3	UNK	UNK	DTE	2034-05-10 00:00:00.0000000	A
5464077	06080993	3	105	D	LIF		A
5464121	05983256	2	120	D	LIF		A
5464128	05864376	3	110	UNK	LIF		A
5464243	06458814	N	105	UNK	LIF		A
5464272	05972899	1	UNK	UNK	LIF		A
5464304	06088209	3	095	UNK	LIF		A
5464710	06472884	3	UNK	UNK	LIF		A
5464831	06473144	2	095	UNK	LIF		A
5464849	06473173	3	110	UNK	LIF		A
5465049	06226513	N	075	UNK	DTE	2013-03-13 00:00:00.0000000	A
5465144	05338800	3	095	BB	LIF		A
5465172	05988828	N	105	D	LIF		A
5465302	06293257	3	130	DD	LIF		A
5465318	05844607	N	UNK	UNK	LIF		A
5465332	06027594	2	115	UNK	LIF		A
5465359	05023072	2	110	UNK	LIF		A
5465385	05700503	2	UNK	UNK	LIF		A
5465386	02181699	2	120	UNK	LIF		A
5465463	03087665	2	080	UNK	LIF		Q
5465471	03336573	2	100	UNK	LIF		Q
5465478	06385371	3	130	UNK	LIF		A
5465509	02835092	3	100	UNK	LIF		A
5465554	05946794	1	120	D	LIF		Q
5465599	05838036	2	UNK	UNK	LIF		A
5465607	04783424	N	130	UNK	DTE	2016-12-25 00:00:00.0000000	A
5465610	05521457	2	130	UNK	LIF		A
5465689	06473527	3	UNK	UNK	LIF		A
5465740	06473600	3	UNK	UNK	LIF		A
5465910	06473842	2	110	UNK	LIF		A
5465960	06473961	2	065	UNK	LIF		A
5466258	05616909	2	085	UNK	LIF		Q
5466302	04794392	2	095	UNK	LIF		A
5466733	05102909	2	UNK	UNK	LIF		A
5466796	06474092	3	160	UNK	LIF		Q
5467029	06474482	2	090	UNK	LIF		A
5467040	06474502	3	UNK	UNK	LIF		A
5467124	06474668	3	UNK	UNK	LIF		A
5467694	06475038	2	090	UNK	LIF		A
5467696	06475041	3	UNK	UNK	LIF		Q
5467768	06475154	2	095	UNK	LIF		A
5467834	06475278	2	120	UNK	LIF		Q
5468150	06472065	2	095	DD	LIF		A
5468154	06472062	2	090	UNK	LIF		A
5468163	06472057	3	120	UNK	LIF		A
5468166	06472074	N	070	UNK	DTE	2013-03-15 00:00:00.0000000	A
5468196	06110823	N	105	UNK	LIF		A
5468243	06025820	3	085	UNK	LIF		A
5468312	06412491	2	110	D	LIF		Q
5468365	06381042	2	090	UNK	LIF		A
5468383	02250547	2	090	D	LIF		A
5468462	02030494	3	085	EE	LIF		A
5468534	02586530	2	085	UNK	LIF		A
5468565	02786080	2	080	UNK	LIF		Q
5468583	03511082	3	UNK	UNK	LIF		A
5468746	03741887	3	075	D	LIF		A
5468756	04059727	2	090	UNK	DTE	2024-08-28 00:00:00.0000000	A
5468789	05868627	2	080	UNK	LIF		A
5468796	05250534	2	120	UNK	LIF		Q
5469383	06476506	3	100	UNK	LIF		A
5469422	06476564	3	UNK	UNK	LIF		A
5469652	06472102	N	070	D	LIF		A
5469770	06476371	3	100	BB	DTE	2038-04-26 00:00:00.0000000	A
5470054	06474059	3	090	UNK	LIF		Q
5470074	06243961	N	110	UNK	LIF		A
5470103	01542329	3	UNK	UNK	LIF		A
5470261	04750341	2	UNK	UNK	LIF		A
5470281	05266017	3	130	UNK	LIF		Q
5470301	05129461	N	UNK	UNK	LIF		A
5470316	03396197	2	100	D	LIF		A
5470395	06128206	2	UNK	UNK	DTE	2020-06-16 00:00:00.0000000	A
5470425	03188410	1	085	UNK	LIF		A
5470672	06477175	2	UNK	UNK	LIF		A
5470693	06477202	3	105	UNK	LIF		A
5470753	06477280	2	UNK	UNK	LIF		A
5471018	06477632	2	UNK	UNK	LIF		A
5471315	05900862	3	105	UNK	LIF		A
5471317	05874755	3	100	UNK	LIF		A
5471630	05212271	2	105	UNK	LIF		A
5471885	05539764	2	UNK	UNK	LIF		A
5471970	06428514	2	UNK	UNK	DTE	2022-10-01 00:00:00.0000000	A
5472023	06477787	2	UNK	UNK	LIF		A
5472289	06478141	3	UNK	UNK	LIF		A
5472331	06478209	3	UNK	UNK	LIF		A
5472441	05068272	N	100	D	LIF		A
5472507	05690582	2	120	D	LIF		A
5472719	06417380	2	090	UNK	DTE	2016-11-16 00:00:00.0000000	A
5472819	06360711	3	090	UNK	LIF		Q
5472828	02152711	3	100	UNK	LIF		A
